PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
1254,NA,2,"Ware, Mrs. John James (Florence Louise Long)",female,31,0,0,CA 31352,21,,S
572,1,1,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",female,53,2,0,11769,51.4792,C101,S
1033,NA,1,"Daniels, Miss. Sarah",female,33,0,0,113781,151.55,,S
389,0,3,"Sadlier, Mr. Matthew",male,NA,0,0,367655,7.7292,,Q
966,NA,1,"Geiger, Miss. Amalie",female,35,0,0,113503,211.5,C130,C
1190,NA,1,"Loring, Mr. Joseph Holland",male,30,0,0,113801,45.5,,S
880,1,1,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",female,56,0,1,11767,83.1583,C50,C
122,0,3,"Moore, Mr. Leonard Charles",male,NA,0,0,A4. 54510,8.05,,S
315,0,2,"Hart, Mr. Benjamin",male,43,1,1,F.C.C. 13529,26.25,,S
962,NA,3,"Mulvihill, Miss. Bertha E",female,24,0,0,382653,7.75,,Q
684,0,3,"Goodwin, Mr. Charles Edward",male,14,5,2,CA 2144,46.9,,S
1173,NA,3,"Peacock, Master. Alfred Edward",male,0.75,1,1,SOTON/O.Q. 3101315,13.775,,S
597,1,2,"Leitch, Miss. Jessie Wills",female,NA,0,0,248727,33,,S
371,1,1,"Harder, Mr. George Achilles",male,25,1,0,11765,55.4417,E50,C
1192,NA,3,"Olsson, Mr. Oscar Wilhelm",male,32,0,0,347079,7.775,,S
392,1,3,"Jansson, Mr. Carl Olof",male,21,0,0,350034,7.7958,,S
982,NA,3,"Dyker, Mrs. Adolf Fredrik (Anna Elisabeth Judith Andersson)",female,22,1,0,347072,13.9,,S
782,1,1,"Dick, Mrs. Albert Adrian (Vera Gillespie)",female,17,1,0,17474,57,B20,S
446,1,1,"Dodge, Master. Washington",male,4,0,2,33638,81.8583,A34,S
176,0,3,"Klasen, Mr. Klas Albin",male,18,1,1,350404,7.8542,,S
976,NA,2,"Lamb, Mr. John Joseph",male,NA,0,0,240261,10.7083,,Q
205,1,3,"Cohen, Mr. Gurshon ""Gus""",male,18,0,0,A/5 3540,8.05,,S
1131,NA,1,"Douglas, Mrs. Walter Donald (Mahala Dutton)",female,48,1,0,PC 17761,106.425,C86,C
1304,NA,3,"Henriksson, Miss. Jenny Lovisa",female,28,0,0,347086,7.775,,S
883,0,3,"Dahlberg, Miss. Gerda Ulrika",female,22,0,0,7552,10.5167,,S
1000,NA,3,"Willer, Mr. Aaron (Abi Weller"")""",male,NA,0,0,3410,8.7125,,S
1102,NA,3,"Andersen, Mr. Albert Karvin",male,32,0,0,C 4001,22.525,,S
329,1,3,"Goldsmith, Mrs. Frank John (Emily Alice Brown)",female,31,1,1,363291,20.525,,S
1126,NA,1,"Cumings, Mr. John Bradley",male,39,1,0,PC 17599,71.2833,C85,C
991,NA,3,"Nancarrow, Mr. William Henry",male,33,0,0,A./5. 3338,8.05,,S
926,NA,1,"Mock, Mr. Philipp Edmund",male,30,1,0,13236,57.75,C78,C
765,0,3,"Eklund, Mr. Hans Linus",male,16,0,0,347074,7.775,,S
196,1,1,"Lurette, Miss. Elise",female,58,0,0,PC 17569,146.5208,B80,C
301,1,3,"Kelly, Miss. Anna Katherine ""Annie Kate""",female,NA,0,0,9234,7.75,,Q
848,0,3,"Markoff, Mr. Marin",male,35,0,0,349213,7.8958,,C
1105,NA,2,"Howard, Mrs. Benjamin (Ellen Truelove Arman)",female,60,1,0,24065,26,,S
70,0,3,"Kink, Mr. Vincenz",male,26,2,0,315151,8.6625,,S
367,1,1,"Warren, Mrs. Frank Manley (Anna Sophia Atkinson)",female,60,1,0,110813,75.25,D37,C
963,NA,3,"Minkoff, Mr. Lazar",male,21,0,0,349211,7.8958,,S
1081,NA,2,"Veal, Mr. James",male,40,0,0,28221,13,,S
42,0,2,"Turpin, Mrs. William John Robert (Dorothy Ann Wonnacott)",female,27,1,0,11668,21,,S
1028,NA,3,"Zakarian, Mr. Mapriededer",male,26.5,0,0,2656,7.225,,C
473,1,2,"West, Mrs. Edwy Arthur (Ada Mary Worth)",female,33,1,2,C.A. 34651,27.75,,S
1046,NA,3,"Asplund, Master. Filip Oscar",male,13,4,2,347077,31.3875,,S
899,NA,2,"Caldwell, Mr. Albert Francis",male,26,1,1,248738,29,,S
1010,NA,1,"Beattie, Mr. Thomson",male,36,0,0,13050,75.2417,C6,C
858,1,1,"Daly, Mr. Peter Denis ",male,51,0,0,113055,26.55,E17,S
964,NA,3,"Nieminen, Miss. Manta Josefina",female,29,0,0,3101297,7.925,,S
3,1,3,"Heikkinen, Miss. Laina",female,26,0,0,STON/O2. 3101282,7.925,,S
1285,NA,2,"Gilbert, Mr. William",male,47,0,0,C.A. 30769,10.5,,S
707,1,2,"Kelly, Mrs. Florence ""Fannie""",female,45,0,0,223596,13.5,,S
1026,NA,3,"Dintcheff, Mr. Valtcho",male,43,0,0,349226,7.8958,,S
1142,NA,2,"West, Miss. Barbara J",female,0.92,1,2,C.A. 34651,27.75,,S
530,0,2,"Hocking, Mr. Richard George",male,23,2,1,29104,11.5,,S
346,1,2,"Brown, Miss. Amelia ""Mildred""",female,24,0,0,248733,13,F33,S
775,1,2,"Hocking, Mrs. Elizabeth (Eliza Needs)",female,54,1,3,29105,23,,S
441,1,2,"Hart, Mrs. Benjamin (Esther Ada Bloomfield)",female,45,1,1,F.C.C. 13529,26.25,,S
613,1,3,"Murphy, Miss. Margaret Jane",female,NA,1,0,367230,15.5,,Q
1166,NA,3,"Saade, Mr. Jean Nassr",male,NA,0,0,2676,7.225,,C
971,NA,3,"Doyle, Miss. Elizabeth",female,24,0,0,368702,7.75,,Q
352,0,1,"Williams-Lambert, Mr. Fletcher Fellows",male,NA,0,0,113510,35,C128,S
605,1,1,"Homer, Mr. Harry (""Mr E Haven"")",male,35,0,0,111426,26.55,,C
701,1,1,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",female,18,1,0,PC 17757,227.525,C62 C64,C
1062,NA,3,"Lithman, Mr. Simon",male,NA,0,0,S.O./P.P. 251,7.55,,S
287,1,3,"de Mulder, Mr. Theodore",male,30,0,0,345774,9.5,,S
372,0,3,"Wiklund, Mr. Jakob Alfred",male,18,1,0,3101267,6.4958,,S
203,0,3,"Johanson, Mr. Jakob Alfred",male,34,0,0,3101264,6.4958,,S
1204,NA,3,"Sadowitz, Mr. Harry",male,NA,0,0,LP 1588,7.575,,S
1161,NA,3,"Pokrnic, Mr. Mate",male,17,0,0,315095,8.6625,,S
547,1,2,"Beane, Mrs. Edward (Ethel Clarke)",female,19,1,0,2908,26,,S
1176,NA,3,"Rosblom, Miss. Salli Helena",female,2,1,1,370129,20.2125,,S
103,0,1,"White, Mr. Richard Frasar",male,21,0,1,35281,77.2875,D26,S
672,0,1,"Davidson, Mr. Thornton",male,31,1,0,F.C. 12750,52,B71,S
1278,NA,3,"Aronsson, Mr. Ernst Axel Algot",male,24,0,0,349911,7.775,,S
778,1,3,"Emanuel, Miss. Virginia Ethel",female,5,0,0,364516,12.475,,S
810,1,1,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",female,33,1,0,113806,53.1,E8,S
238,1,2,"Collyer, Miss. Marjorie ""Lottie""",female,8,0,2,C.A. 31921,26.25,,S
1181,NA,3,"Ford, Mr. Arthur",male,NA,0,0,A/5 1478,8.05,,S
332,0,1,"Partner, Mr. Austen",male,45.5,0,0,113043,28.5,C124,S
264,0,1,"Harrison, Mr. William",male,40,0,0,112059,0,B94,S
32,1,1,"Spencer, Mrs. William Augustus (Marie Eugenie)",female,NA,1,0,PC 17569,146.5208,B78,C
1143,NA,3,"Abrahamsson, Mr. Abraham August Johannes",male,20,0,0,SOTON/O2 3101284,7.925,,S
1011,NA,2,"Chapman, Mrs. John Henry (Sara Elizabeth Lawry)",female,29,1,0,SC/AH 29037,26,,S
1189,NA,3,"Samaan, Mr. Hanna",male,NA,2,0,2662,21.6792,,C
1120,NA,3,"Everett, Mr. Thomas James",male,40.5,0,0,C.A. 6212,15.1,,S
907,NA,2,"del Carlo, Mrs. Sebastiano (Argenia Genovesi)",female,24,1,0,SC/PARIS 2167,27.7208,,C
224,0,3,"Nenkoff, Mr. Christo",male,NA,0,0,349234,7.8958,,S
1111,NA,3,"Thomson, Mr. Alexander Morrison",male,NA,0,0,32302,8.05,,S
1244,NA,2,"Dibden, Mr. William",male,18,0,0,S.O.C. 14879,73.5,,S
666,0,2,"Hickman, Mr. Lewis",male,32,2,0,S.O.C. 14879,73.5,,S
826,0,3,"Flynn, Mr. John",male,NA,0,0,368323,6.95,,Q
671,1,2,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",female,40,1,1,29750,39,,S
624,0,3,"Hansen, Mr. Henry Damsgaard",male,21,0,0,350029,7.8542,,S
583,0,2,"Downton, Mr. William James",male,54,0,0,28403,26,,S
846,0,3,"Abbing, Mr. Anthony",male,42,0,0,C.A. 5547,7.55,,S
939,NA,3,"Shaughnessy, Mr. Patrick",male,NA,0,0,370374,7.75,,Q
742,0,1,"Cavendish, Mr. Tyrell William",male,36,1,0,19877,78.85,C46,S
64,0,3,"Skoog, Master. Harald",male,4,3,2,347088,27.9,,S
294,0,3,"Haas, Miss. Aloisia",female,24,0,0,349236,8.85,,S
181,0,3,"Sage, Miss. Constance Gladys",female,NA,8,2,CA. 2343,69.55,,S
424,0,3,"Danbom, Mrs. Ernst Gilbert (Anna Sigrid Maria Brogren)",female,28,1,1,347080,14.4,,S
255,0,3,"Rosblom, Mrs. Viktor (Helena Wilhelmina)",female,41,0,2,370129,20.2125,,S
305,0,3,"Williams, Mr. Howard Hugh ""Harry""",male,NA,0,0,A/5 2466,8.05,,S
118,0,2,"Turpin, Mr. William John Robert",male,29,1,0,11668,21,,S
598,0,3,"Johnson, Mr. Alfred",male,49,0,0,LINE,0,,S
958,NA,3,"Burns, Miss. Mary Delia",female,18,0,0,330963,7.8792,,Q
465,0,3,"Maisner, Mr. Simon",male,NA,0,0,A/S 2816,8.05,,S
1104,NA,2,"Deacon, Mr. Percy William",male,17,0,0,S.O.C. 14879,73.5,,S
1130,NA,2,"Hiltunen, Miss. Marta",female,18,1,1,250650,13,,S
453,0,1,"Foreman, Mr. Benjamin Laventall",male,30,0,0,113051,27.75,C111,C
1155,NA,3,"Klasen, Miss. Gertrud Emilia",female,1,1,1,350405,12.1833,,S
35,0,1,"Meyer, Mr. Edgar Joseph",male,28,1,0,PC 17604,82.1708,,C
835,0,3,"Allum, Mr. Owen George",male,18,0,0,2223,8.3,,S
591,0,3,"Rintamaki, Mr. Matti",male,35,0,0,STON/O 2. 3101273,7.125,,S
746,0,1,"Crosby, Capt. Edward Gifford",male,70,1,1,WE/P 5735,71,B22,S
549,0,3,"Goldsmith, Mr. Frank John",male,33,1,1,363291,20.525,,S
588,1,1,"Frolicher-Stehli, Mr. Maxmillian",male,60,1,1,13567,79.2,B41,C
961,NA,1,"Fortune, Mrs. Mark (Mary McDougald)",female,60,1,4,19950,263,C23 C25 C27,S
689,0,3,"Fischer, Mr. Eberhard Thelander",male,18,0,0,350036,7.7958,,S
698,1,3,"Mullens, Miss. Katherine ""Katie""",female,NA,0,0,35852,7.7333,,Q
662,0,3,"Badt, Mr. Mohamed",male,40,0,0,2623,7.225,,C
80,1,3,"Dowdell, Miss. Elizabeth",female,30,0,0,364516,12.475,,S
828,1,2,"Mallet, Master. Andre",male,1,0,2,S.C./PARIS 2079,37.0042,,C
1005,NA,3,"Buckley, Miss. Katherine",female,18.5,0,0,329944,7.2833,,Q
871,0,3,"Balkic, Mr. Cerin",male,26,0,0,349248,7.8958,,S
1018,NA,3,"Brobeck, Mr. Karl Rudolf",male,22,0,0,350045,7.7958,,S
100,0,2,"Kantor, Mr. Sinai",male,34,1,0,244367,26,,S
607,0,3,"Karaic, Mr. Milan",male,30,0,0,349246,7.8958,,S
208,1,3,"Albimona, Mr. Nassef Cassem",male,26,0,0,2699,18.7875,,C
93,0,1,"Chaffee, Mr. Herbert Fuller",male,46,1,0,W.E.P. 5734,61.175,E31,S
903,NA,1,"Jones, Mr. Charles Cresson",male,46,0,0,694,26,,S
514,1,1,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)",female,54,1,0,PC 17603,59.4,,C
536,1,2,"Hart, Miss. Eva Miriam",female,7,0,2,F.C.C. 13529,26.25,,S
647,0,3,"Cor, Mr. Liudevit",male,19,0,0,349231,7.8958,,S
48,1,3,"O'Driscoll, Miss. Bridget",female,NA,0,0,14311,7.75,,Q
146,0,2,"Nicholls, Mr. Joseph Charles",male,19,1,1,C.A. 33112,36.75,,S
840,1,1,"Marechal, Mr. Pierre",male,NA,0,0,11774,29.7,C47,C
800,0,3,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",female,30,1,1,345773,24.15,,S
171,0,1,"Van der hoef, Mr. Wyckoff",male,61,0,0,111240,33.5,B19,S
275,1,3,"Healy, Miss. Hanora ""Nora""",female,NA,0,0,370375,7.75,,Q
421,0,3,"Gheorgheff, Mr. Stanio",male,NA,0,0,349254,7.8958,,C
447,1,2,"Mellinger, Miss. Madeleine Violet",female,13,0,1,250644,19.5,,S
757,0,3,"Carlsson, Mr. August Sigfrid",male,28,0,0,350042,7.7958,,S
432,1,3,"Thorneycroft, Mrs. Percival (Florence Kate White)",female,NA,1,0,376564,16.1,,S
1001,NA,2,"Swane, Mr. George",male,18.5,0,0,248734,13,F,S
980,NA,3,"O'Donoghue, Ms. Bridget",female,NA,0,0,364856,7.75,,Q
71,0,2,"Jenkin, Mr. Stephen Curnow",male,32,0,0,C.A. 33111,10.5,,S
397,0,3,"Olsson, Miss. Elina",female,31,0,0,350407,7.8542,,S
955,NA,3,"Bradley, Miss. Bridget Delia",female,22,0,0,334914,7.725,,Q
160,0,3,"Sage, Master. Thomas Henry",male,NA,8,2,CA. 2343,69.55,,S
977,NA,3,"Khalil, Mr. Betros",male,NA,1,0,2660,14.4542,,C
405,0,3,"Oreskovic, Miss. Marija",female,20,0,0,315096,8.6625,,S
36,0,1,"Holverson, Mr. Alexander Oskar",male,42,1,0,113789,52,,S
271,0,1,"Cairns, Mr. Alexander",male,NA,0,0,113798,31,,S
843,1,1,"Serepeca, Miss. Augusta",female,30,0,0,113798,31,,C
226,0,3,"Berglund, Mr. Karl Ivar Sven",male,22,0,0,PP 4348,9.35,,S
606,0,3,"Lindell, Mr. Edvard Bengtsson",male,36,1,0,349910,15.55,,S
1057,NA,3,"Kink-Heilmann, Mrs. Anton (Luise Heilmann)",female,26,1,1,315153,22.025,,S
713,1,1,"Taylor, Mr. Elmer Zebley",male,48,1,0,19996,52,C126,S
754,0,3,"Jonkoff, Mr. Lalio",male,23,0,0,349204,7.8958,,S
645,1,3,"Baclini, Miss. Eugenie",female,0.75,2,1,2666,19.2583,,C
632,0,3,"Lundahl, Mr. Johan Svensson",male,51,0,0,347743,7.0542,,S
1182,NA,1,"Rheims, Mr. George Alexander Lucien",male,NA,0,0,PC 17607,39.6,,S
1202,NA,3,"Cacic, Mr. Jego Grga",male,18,0,0,315091,8.6625,,S
1239,NA,3,"Whabee, Mrs. George Joseph (Shawneene Abi-Saab)",female,38,0,0,2688,7.2292,,C
213,0,3,"Perkin, Mr. John Henry",male,22,0,0,A/5 21174,7.25,,S
537,0,1,"Butt, Major. Archibald Willingham",male,45,0,0,113050,26.55,B38,S
820,0,3,"Skoog, Master. Karl Thorsten",male,10,3,2,347088,27.9,,S
801,0,2,"Ponesell, Mr. Martin",male,34,0,0,250647,13,,S
1230,NA,2,"Denbury, Mr. Herbert",male,25,0,0,C.A. 31029,31.5,,S
724,0,2,"Hodges, Mr. Henry Price",male,50,0,0,250643,13,,S
789,1,3,"Dean, Master. Bertram Vere",male,1,1,2,C.A. 2315,20.575,,S
331,1,3,"McCoy, Miss. Agnes",female,NA,2,0,367226,23.25,,Q
733,0,2,"Knight, Mr. Robert J",male,NA,0,0,239855,0,,S
1090,NA,2,"Baimbrigge, Mr. Charles Robert",male,23,0,0,C.A. 31030,10.5,,S
637,0,3,"Leinonen, Mr. Antti Gustaf",male,32,0,0,STON/O 2. 3101292,7.925,,S
854,1,1,"Lines, Miss. Mary Conover",female,16,0,1,PC 17592,39.4,D28,S
1070,NA,2,"Becker, Mrs. Allen Oliver (Nellie E Baumgardner)",female,36,0,3,230136,39,F4,S
873,0,1,"Carlsson, Mr. Frans Olof",male,33,0,0,695,5,B51 B53 B55,S
303,0,3,"Johnson, Mr. William Cahoone Jr",male,19,0,0,LINE,0,,S
1272,NA,3,"O'Connor, Mr. Patrick",male,NA,0,0,366713,7.75,,Q
420,0,3,"Van Impe, Miss. Catharina",female,10,0,2,345773,24.15,,S
1069,NA,1,"Stengel, Mr. Charles Emil Henry",male,54,1,0,11778,55.4417,C116,C
633,1,1,"Stahelin-Maeglin, Dr. Max",male,32,0,0,13214,30.5,B50,C
651,0,3,"Mitkoff, Mr. Mito",male,NA,0,0,349221,7.8958,,S
487,1,1,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)",female,35,1,0,19943,90,C93,S
612,0,3,"Jardin, Mr. Jose Neto",male,NA,0,0,SOTON/O.Q. 3101305,7.05,,S
448,1,1,"Seward, Mr. Frederic Kimber",male,34,0,0,113794,26.55,,S
968,NA,3,"Miles, Mr. Frank",male,NA,0,0,359306,8.05,,S
60,0,3,"Goodwin, Master. William Frederick",male,11,5,2,CA 2144,46.9,,S
1264,NA,1,"Ismay, Mr. Joseph Bruce",male,49,0,0,112058,0,B52 B54 B56,S
859,1,3,"Baclini, Mrs. Solomon (Latifa Qurban)",female,24,0,3,2666,19.2583,,C
26,1,3,"Asplund, Mrs. Carl Oscar (Selma Augusta Emilia Johansson)",female,38,1,5,347077,31.3875,,S
916,NA,1,"Ryerson, Mrs. Arthur Larned (Emily Maria Borie)",female,48,1,3,PC 17608,262.375,B57 B59 B63 B66,C
336,0,3,"Denkoff, Mr. Mitto",male,NA,0,0,349225,7.8958,,S
1170,NA,2,"Ware, Mr. John James",male,30,1,0,CA 31352,21,,S
58,0,3,"Novel, Mr. Mansouer",male,28.5,0,0,2697,7.2292,,C
904,NA,1,"Snyder, Mrs. John Pillsbury (Nelle Stevenson)",female,23,1,0,21228,82.2667,B45,S
437,0,3,"Ford, Miss. Doolina Margaret ""Daisy""",female,21,2,2,W./C. 6608,34.375,,S
229,0,2,"Fahlstrom, Mr. Arne Jonas",male,18,0,0,236171,13,,S
55,0,1,"Ostby, Mr. Engelhart Cornelius",male,65,0,1,113509,61.9792,B30,C
975,NA,3,"Demetri, Mr. Marinko",male,NA,0,0,349238,7.8958,,S
688,0,3,"Dakic, Mr. Branko",male,19,0,0,349228,10.1708,,S
353,0,3,"Elias, Mr. Tannous",male,15,1,1,2695,7.2292,,C
892,NA,3,"Kelly, Mr. James",male,34.5,0,0,330911,7.8292,,Q
824,1,3,"Moor, Mrs. (Beila)",female,27,0,1,392096,12.475,E121,S
50,0,3,"Arnold-Franchi, Mrs. Josef (Josefine Franchi)",female,18,1,0,349237,17.8,,S
108,1,3,"Moss, Mr. Albert Johan",male,NA,0,0,312991,7.775,,S
973,NA,1,"Straus, Mr. Isidor",male,67,1,0,PC 17483,221.7792,C55 C57,S
286,0,3,"Stankovic, Mr. Ivan",male,33,0,0,349239,8.6625,,C
875,1,2,"Abelson, Mrs. Samuel (Hannah Wizosky)",female,28,1,0,P/PP 3381,24,,C
296,0,1,"Lewy, Mr. Ervin G",male,NA,0,0,PC 17612,27.7208,,C
429,0,3,"Flynn, Mr. James",male,NA,0,0,364851,7.75,,Q
1284,NA,3,"Abbott, Master. Eugene Joseph",male,13,0,2,C.A. 2673,20.25,,S
259,1,1,"Ward, Miss. Anna",female,35,0,0,PC 17755,512.3292,,C
95,0,3,"Coxon, Mr. Daniel",male,59,0,0,364500,7.25,,S
927,NA,3,"Katavelas, Mr. Vassilios (Catavelas Vassilios"")""",male,18.5,0,0,2682,7.2292,,C
839,1,3,"Chip, Mr. Chang",male,32,0,0,1601,56.4958,,S
1187,NA,3,"Angheloff, Mr. Minko",male,26,0,0,349202,7.8958,,S
166,1,3,"Goldsmith, Master. Frank John William ""Frankie""",male,9,0,2,363291,20.525,,S
802,1,2,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",female,31,1,1,C.A. 31921,26.25,,S
970,NA,2,"Aldworth, Mr. Charles Augustus",male,30,0,0,248744,13,,S
900,NA,3,"Abrahim, Mrs. Joseph (Sophie Halaut Easu)",female,18,0,0,2657,7.2292,,C
722,0,3,"Jensen, Mr. Svend Lauritz",male,17,1,0,350048,7.0542,,S
25,0,3,"Palsson, Miss. Torborg Danira",female,8,3,1,349909,21.075,,S
428,1,2,"Phillips, Miss. Kate Florence (""Mrs Kate Louise Phillips Marshall"")",female,19,0,0,250655,26,,S
1059,NA,3,"Ford, Mr. Edward Watson",male,18,2,2,W./C. 6608,34.375,,S
407,0,3,"Widegren, Mr. Carl/Charles Peter",male,51,0,0,347064,7.75,,S
476,0,1,"Clifford, Mr. George Quincy",male,NA,0,0,110465,52,A14,S
257,1,1,"Thorne, Mrs. Gertrude Maybelle",female,NA,0,0,PC 17585,79.2,,C
795,0,3,"Dantcheff, Mr. Ristiu",male,25,0,0,349203,7.8958,,S
693,1,3,"Lam, Mr. Ali",male,NA,0,0,1601,56.4958,,S
349,1,3,"Coutts, Master. William Loch ""William""",male,3,1,1,C.A. 37671,15.9,,S
992,NA,1,"Stengel, Mrs. Charles Emil Henry (Annie May Morris)",female,43,1,0,11778,55.4417,C116,C
941,NA,3,"Coutts, Mrs. William (Winnie Minnie"" Treanor)""",female,36,0,2,C.A. 37671,15.9,,S
938,NA,1,"Chevre, Mr. Paul Romaine",male,45,0,0,PC 17594,29.7,A9,C
188,1,1,"Romaine, Mr. Charles Hallace (""Mr C Rolmane"")",male,45,0,0,111428,26.55,,S
978,NA,3,"Barry, Miss. Julia",female,27,0,0,330844,7.8792,,Q
1270,NA,1,"Hipkins, Mr. William Edward",male,55,0,0,680,50,C39,S
174,0,3,"Sivola, Mr. Antti Wilhelm",male,21,0,0,STON/O 2. 3101280,7.925,,S
217,1,3,"Honkanen, Miss. Eliina",female,27,0,0,STON/O2. 3101283,7.925,,S
398,0,2,"McKane, Mr. Peter David",male,46,0,0,28403,26,,S
577,1,2,"Garside, Miss. Ethel",female,34,0,0,243880,13,,S
553,0,3,"O'Brien, Mr. Timothy",male,NA,0,0,330979,7.8292,,Q
888,1,1,"Graham, Miss. Margaret Edith",female,19,0,0,112053,30,B42,S
932,NA,3,"Karun, Mr. Franz",male,39,0,1,349256,13.4167,,C
1149,NA,3,"Niklasson, Mr. Samuel",male,28,0,0,363611,8.05,,S
1240,NA,2,"Giles, Mr. Ralph",male,24,0,0,248726,13.5,,S
390,1,2,"Lehmann, Miss. Bertha",female,17,0,0,SC 1748,12,,C
1129,NA,3,"Baccos, Mr. Raffull",male,20,0,0,2679,7.225,,C
629,0,3,"Bostandyeff, Mr. Guentcho",male,26,0,0,349224,7.8958,,S
221,1,3,"Sunderland, Mr. Victor Francis",male,16,0,0,SOTON/OQ 392089,8.05,,S
1047,NA,3,"Duquemin, Mr. Joseph",male,24,0,0,S.O./P.P. 752,7.55,,S
244,0,3,"Maenpaa, Mr. Matti Alexanteri",male,22,0,0,STON/O 2. 3101275,7.125,,S
404,0,3,"Hakkarainen, Mr. Pekka Pietari",male,28,1,0,STON/O2. 3101279,15.85,,S
521,1,1,"Perreault, Miss. Anne",female,30,0,0,12749,93.5,B73,S
46,0,3,"Rogers, Mr. William John",male,NA,0,0,S.C./A.4. 23567,8.05,,S
267,0,3,"Panula, Mr. Ernesti Arvid",male,16,4,1,3101295,39.6875,,S
1045,NA,3,"Klasen, Mrs. (Hulda Kristina Eugenia Lofqvist)",female,36,0,2,350405,12.1833,,S
460,0,3,"O'Connor, Mr. Maurice",male,NA,0,0,371060,7.75,,Q
