PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
634,0,1,"Parr, Mr. William Henry Marsh",male,NA,0,0,112052,0,,S
144,0,3,"Burke, Mr. Jeremiah",male,19,0,0,365222,6.75,,Q
313,0,2,"Lahtinen, Mrs. William (Anna Sylfven)",female,26,1,1,250651,26,,S
942,NA,1,"Smith, Mr. Lucien Philip",male,24,1,0,13695,60,C31,S
527,1,2,"Ridsdale, Miss. Lucy",female,50,0,0,W./C. 14258,10.5,,S
804,1,3,"Thomas, Master. Assad Alexander",male,0.42,0,1,2625,8.5167,,C
988,NA,1,"Cavendish, Mrs. Tyrell William (Julia Florence Siegel)",female,76,1,0,19877,78.85,C46,S
788,0,3,"Rice, Master. George Hugh",male,8,4,1,382652,29.125,,Q
817,0,3,"Heininen, Miss. Wendla Maria",female,23,0,0,STON/O2. 3101290,7.925,,S
521,1,1,"Perreault, Miss. Anne",female,30,0,0,12749,93.5,B73,S
331,1,3,"McCoy, Miss. Agnes",female,NA,2,0,367226,23.25,,Q
1261,NA,2,"Pallas y Castello, Mr. Emilio",male,29,0,0,SC/PARIS 2147,13.8583,,C
993,NA,2,"Weisz, Mr. Leopold",male,27,1,0,228414,26,,S
791,0,3,"Keane, Mr. Andrew ""Andy""",male,NA,0,0,12460,7.75,,Q
724,0,2,"Hodges, Mr. Henry Price",male,50,0,0,250643,13,,S
1151,NA,3,"Midtsjo, Mr. Karl Albert",male,21,0,0,345501,7.775,,S
801,0,2,"Ponesell, Mr. Martin",male,34,0,0,250647,13,,S
1128,NA,1,"Warren, Mr. Frank Manley",male,64,1,0,110813,75.25,D37,C
770,0,3,"Gronnestad, Mr. Daniel Danielsen",male,32,0,0,8471,8.3625,,S
621,0,3,"Yasbeck, Mr. Antoni",male,27,1,0,2659,14.4542,,C
118,0,2,"Turpin, Mr. William John Robert",male,29,1,0,11668,21,,S
1192,NA,3,"Olsson, Mr. Oscar Wilhelm",male,32,0,0,347079,7.775,,S
61,0,3,"Sirayanian, Mr. Orsen",male,22,0,0,2669,7.2292,,C
924,NA,3,"Dean, Mrs. Bertram (Eva Georgetta Light)",female,33,1,2,C.A. 2315,20.575,,S
1118,NA,3,"Asplund, Mr. Johan Charles",male,23,0,0,350054,7.7958,,S
1043,NA,3,"Matinoff, Mr. Nicola",male,NA,0,0,349255,7.8958,,C
1149,NA,3,"Niklasson, Mr. Samuel",male,28,0,0,363611,8.05,,S
236,0,3,"Harknett, Miss. Alice Phoebe",female,NA,0,0,W./C. 6609,7.55,,S
1268,NA,3,"Kink, Miss. Maria",female,22,2,0,315152,8.6625,,S
1117,NA,3,"Moubarek, Mrs. George (Omine Amenia"" Alexander)""",female,NA,0,2,2661,15.2458,,C
89,1,1,"Fortune, Miss. Mabel Helen",female,23,3,2,19950,263,C23 C25 C27,S
778,1,3,"Emanuel, Miss. Virginia Ethel",female,5,0,0,364516,12.475,,S
1138,NA,2,"Karnes, Mrs. J Frank (Claire Bennett)",female,22,0,0,F.C.C. 13534,21,,S
767,0,1,"Brewe, Dr. Arthur Jackson",male,NA,0,0,112379,39.6,,C
155,0,3,"Olsen, Mr. Ole Martin",male,NA,0,0,Fa 265302,7.3125,,S
1294,NA,1,"Gibson, Miss. Dorothy Winifred",female,22,0,1,112378,59.4,,C
487,1,1,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)",female,35,1,0,19943,90,C93,S
888,1,1,"Graham, Miss. Margaret Edith",female,19,0,0,112053,30,B42,S
764,1,1,"Carter, Mrs. William Ernest (Lucile Polk)",female,36,1,2,113760,120,B96 B98,S
103,0,1,"White, Mr. Richard Frasar",male,21,0,1,35281,77.2875,D26,S
971,NA,3,"Doyle, Miss. Elizabeth",female,24,0,0,368702,7.75,,Q
742,0,1,"Cavendish, Mr. Tyrell William",male,36,1,0,19877,78.85,C46,S
158,0,3,"Corn, Mr. Harry",male,30,0,0,SOTON/OQ 392090,8.05,,S
773,0,2,"Mack, Mrs. (Mary)",female,57,0,0,S.O./P.P. 3,10.5,E77,S
124,1,2,"Webber, Miss. Susan",female,32.5,0,0,27267,13,E101,S
658,0,3,"Bourke, Mrs. John (Catherine)",female,32,1,1,364849,15.5,,Q
676,0,3,"Edvardsson, Mr. Gustaf Hjalmar",male,18,0,0,349912,7.775,,S
515,0,3,"Coleff, Mr. Satio",male,24,0,0,349209,7.4958,,S
944,NA,2,"Hocking, Miss. Ellen Nellie""""",female,20,2,1,29105,23,,S
792,0,2,"Gaskell, Mr. Alfred",male,16,0,0,239865,26,,S
869,0,3,"van Melkebeke, Mr. Philemon",male,NA,0,0,345777,9.5,,S
96,0,3,"Shorney, Mr. Charles Joseph",male,NA,0,0,374910,8.05,,S
753,0,3,"Vande Velde, Mr. Johannes Joseph",male,33,0,0,345780,9.5,,S
1015,NA,3,"Carver, Mr. Alfred John",male,28,0,0,392095,7.25,,S
758,0,2,"Bailey, Mr. Percy Andrew",male,18,0,0,29108,11.5,,S
26,1,3,"Asplund, Mrs. Carl Oscar (Selma Augusta Emilia Johansson)",female,38,1,5,347077,31.3875,,S
816,0,1,"Fry, Mr. Richard",male,NA,0,0,112058,0,B102,S
940,NA,1,"Bucknell, Mrs. William Robert (Emma Eliza Ward)",female,60,0,0,11813,76.2917,D15,C
957,NA,2,"Corey, Mrs. Percy C (Mary Phyllis Elizabeth Miller)",female,NA,0,0,F.C.C. 13534,21,,S
962,NA,3,"Mulvihill, Miss. Bertha E",female,24,0,0,382653,7.75,,Q
977,NA,3,"Khalil, Mr. Betros",male,NA,1,0,2660,14.4542,,C
677,0,3,"Sawyer, Mr. Frederick Charles",male,24.5,0,0,342826,8.05,,S
378,0,1,"Widener, Mr. Harry Elkins",male,27,0,2,113503,211.5,C82,C
464,0,2,"Milling, Mr. Jacob Christian",male,48,0,0,234360,13,,S
705,0,3,"Hansen, Mr. Henrik Juul",male,26,1,0,350025,7.8542,,S
84,0,1,"Carrau, Mr. Francisco M",male,28,0,0,113059,47.1,,S
10,1,2,"Nasser, Mrs. Nicholas (Adele Achem)",female,14,1,0,237736,30.0708,,C
488,0,1,"Kent, Mr. Edward Austin",male,58,0,0,11771,29.7,B37,C
30,0,3,"Todoroff, Mr. Lalio",male,NA,0,0,349216,7.8958,,S
592,1,1,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",female,52,1,0,36947,78.2667,D20,C
1248,NA,1,"Brown, Mrs. John Murray (Caroline Lane Lamson)",female,59,2,0,11769,51.4792,C101,S
466,0,3,"Goncalves, Mr. Manuel Estanslas",male,38,0,0,SOTON/O.Q. 3101306,7.05,,S
168,0,3,"Skoog, Mrs. William (Anna Bernhardina Karlsson)",female,45,1,4,347088,27.9,,S
958,NA,3,"Burns, Miss. Mary Delia",female,18,0,0,330963,7.8792,,Q
1114,NA,2,"Cook, Mrs. (Selena Rogers)",female,22,0,0,W./C. 14266,10.5,F33,S
630,0,3,"O'Connell, Mr. Patrick D",male,NA,0,0,334912,7.7333,,Q
579,0,3,"Caram, Mrs. Joseph (Maria Elias)",female,NA,1,0,2689,14.4583,,C
72,0,3,"Goodwin, Miss. Lillian Amy",female,16,5,2,CA 2144,46.9,,S
90,0,3,"Celotti, Mr. Francesco",male,24,0,0,343275,8.05,,S
1019,NA,3,"McCoy, Miss. Alicia",female,NA,2,0,367226,23.25,,Q
1060,NA,1,"Cassebeer, Mrs. Henry Arthur Jr (Eleanor Genevieve Fosdick)",female,NA,0,0,17770,27.7208,,C
200,0,2,"Yrois, Miss. Henriette (""Mrs Harbeck"")",female,24,0,0,248747,13,,S
458,1,1,"Kenyon, Mrs. Frederick R (Marion)",female,NA,1,0,17464,51.8625,D21,S
617,0,3,"Danbom, Mr. Ernst Gilbert",male,34,1,1,347080,14.4,,S
966,NA,1,"Geiger, Miss. Amalie",female,35,0,0,113503,211.5,C130,C
1286,NA,3,"Kink-Heilmann, Mr. Anton",male,29,3,1,315153,22.025,,S
1162,NA,1,"McCaffry, Mr. Thomas Francis",male,46,0,0,13050,75.2417,C6,C
1215,NA,1,"Rowe, Mr. Alfred G",male,33,0,0,113790,26.55,,S
130,0,3,"Ekstrom, Mr. Johan",male,45,0,0,347061,6.975,,S
955,NA,3,"Bradley, Miss. Bridget Delia",female,22,0,0,334914,7.725,,Q
1220,NA,2,"Clarke, Mr. Charles Valentine",male,29,1,0,2003,26,,S
1165,NA,3,"Lennon, Miss. Mary",female,NA,1,0,370371,15.5,,Q
532,0,3,"Toufik, Mr. Nakli",male,NA,0,0,2641,7.2292,,C
1223,NA,1,"Dulles, Mr. William Crothers",male,39,0,0,PC 17580,29.7,A18,C
714,0,3,"Larsson, Mr. August Viktor",male,29,0,0,7545,9.4833,,S
245,0,3,"Attalah, Mr. Sleiman",male,30,0,0,2694,7.225,,C
1158,NA,1,"Chisholm, Mr. Roderick Robert Crispin",male,NA,0,0,112051,0,,S
1152,NA,3,"de Messemaeker, Mr. Guillaume Joseph",male,36.5,1,0,345572,17.4,,S
1091,NA,3,"Rasmussen, Mrs. (Lena Jacobsen Solvang)",female,NA,0,0,65305,8.1125,,S
119,0,1,"Baxter, Mr. Quigg Edmond",male,24,0,1,PC 17558,247.5208,B58 B60,C
34,0,2,"Wheadon, Mr. Edward H",male,66,0,0,C.A. 24579,10.5,,S
534,1,3,"Peter, Mrs. Catherine (Catherine Rizk)",female,NA,0,2,2668,22.3583,,C
151,0,2,"Bateman, Rev. Robert James",male,51,0,0,S.O.P. 1166,12.525,,S
184,1,2,"Becker, Master. Richard F",male,1,2,1,230136,39,F4,S
914,NA,1,"Flegenheim, Mrs. Alfred (Antoinette)",female,NA,0,0,PC 17598,31.6833,,S
781,1,3,"Ayoub, Miss. Banoura",female,13,0,0,2687,7.2292,,C
1175,NA,3,"Touma, Miss. Maria Youssef",female,9,1,1,2650,15.2458,,C
1102,NA,3,"Andersen, Mr. Albert Karvin",male,32,0,0,C 4001,22.525,,S
1133,NA,2,"Christy, Mrs. (Alice Frances)",female,45,0,2,237789,30,,S
1231,NA,3,"Betros, Master. Seman",male,NA,0,0,2622,7.2292,,C
827,0,3,"Lam, Mr. Len",male,NA,0,0,1601,56.4958,,S
1056,NA,2,"Peruschitz, Rev. Joseph Maria",male,41,0,0,237393,13,,S
976,NA,2,"Lamb, Mr. John Joseph",male,NA,0,0,240261,10.7083,,Q
730,0,3,"Ilmakangas, Miss. Pieta Sofia",female,25,1,0,STON/O2. 3101271,7.925,,S
567,0,3,"Stoytcheff, Mr. Ilia",male,19,0,0,349205,7.8958,,S
662,0,3,"Badt, Mr. Mohamed",male,40,0,0,2623,7.225,,C
865,0,2,"Gill, Mr. John William",male,24,0,0,233866,13,,S
304,1,2,"Keane, Miss. Nora A",female,NA,0,0,226593,12.35,E101,Q
741,1,1,"Hawksford, Mr. Walter James",male,NA,0,0,16988,30,D45,S
421,0,3,"Gheorgheff, Mr. Stanio",male,NA,0,0,349254,7.8958,,C
919,NA,3,"Daher, Mr. Shedid",male,22.5,0,0,2698,7.225,,C
648,1,1,"Simonius-Blumer, Col. Oberst Alfons",male,56,0,0,13213,35.5,A26,C
470,1,3,"Baclini, Miss. Helene Barbara",female,0.75,2,1,2666,19.2583,,C
12,1,1,"Bonnell, Miss. Elizabeth",female,58,0,0,113783,26.55,C103,S
948,NA,3,"Cor, Mr. Bartol",male,35,0,0,349230,7.8958,,S
1199,NA,3,"Aks, Master. Philip Frank",male,0.83,0,1,392091,9.35,,S
523,0,3,"Lahoud, Mr. Sarkis",male,NA,0,0,2624,7.225,,C
936,NA,1,"Kimball, Mrs. Edwin Nelson Jr (Gertrude Parsons)",female,45,1,0,11753,52.5542,D19,S
1006,NA,1,"Straus, Mrs. Isidor (Rosalie Ida Blun)",female,63,1,0,PC 17483,221.7792,C55 C57,S
807,0,1,"Andrews, Mr. Thomas Jr",male,39,0,0,112050,0,A36,S
886,0,3,"Rice, Mrs. William (Margaret Norton)",female,39,0,5,382652,29.125,,Q
510,1,3,"Lang, Mr. Fang",male,26,0,0,1601,56.4958,,S
7,0,1,"McCarthy, Mr. Timothy J",male,54,0,0,17463,51.8625,E46,S
845,0,3,"Culumovic, Mr. Jeso",male,17,0,0,315090,8.6625,,S
1184,NA,3,"Nasr, Mr. Mustafa",male,NA,0,0,2652,7.2292,,C
67,1,2,"Nye, Mrs. (Elizabeth Ramell)",female,29,0,0,C.A. 29395,10.5,F33,S
1090,NA,2,"Baimbrigge, Mr. Charles Robert",male,23,0,0,C.A. 31030,10.5,,S
141,0,3,"Boulos, Mrs. Joseph (Sultana)",female,NA,0,2,2678,15.2458,,C
646,1,1,"Harper, Mr. Henry Sleeper",male,48,1,0,PC 17572,76.7292,D33,C
1232,NA,2,"Fillbrook, Mr. Joseph Charles",male,18,0,0,C.A. 15185,10.5,,S
610,1,1,"Shutes, Miss. Elizabeth W",female,40,0,0,PC 17582,153.4625,C125,S
495,0,3,"Stanley, Mr. Edward Roland",male,21,0,0,A/4 45380,8.05,,S
348,1,3,"Davison, Mrs. Thomas Henry (Mary E Finck)",female,NA,1,0,386525,16.1,,S
86,1,3,"Backstrom, Mrs. Karl Alfred (Maria Mathilda Gustafsson)",female,33,3,0,3101278,15.85,,S
996,NA,3,"Thomas, Mrs. Alexander (Thamine Thelma"")""",female,16,1,1,2625,8.5167,,C
1299,NA,1,"Widener, Mr. George Dunton",male,50,1,1,113503,211.5,C80,C
193,1,3,"Andersen-Jensen, Miss. Carla Christine Nielsine",female,19,1,0,350046,7.8542,,S
1295,NA,1,"Carrau, Mr. Jose Pedro",male,17,0,0,113059,47.1,,S
682,1,1,"Hassab, Mr. Hammad",male,27,0,0,PC 17572,76.7292,D49,C
129,1,3,"Peter, Miss. Anna",female,NA,1,1,2668,22.3583,F E69,C
709,1,1,"Cleaver, Miss. Alice",female,22,0,0,113781,151.55,,S
793,0,3,"Sage, Miss. Stella Anna",female,NA,8,2,CA. 2343,69.55,,S
883,0,3,"Dahlberg, Miss. Gerda Ulrika",female,22,0,0,7552,10.5167,,S
762,0,3,"Nirva, Mr. Iisakki Antino Aijo",male,41,0,0,SOTON/O2 3101272,7.125,,S
916,NA,1,"Ryerson, Mrs. Arthur Larned (Emily Maria Borie)",female,48,1,3,PC 17608,262.375,B57 B59 B63 B66,C
1267,NA,1,"Bowen, Miss. Grace Scott",female,45,0,0,PC 17608,262.375,,C
368,1,3,"Moussa, Mrs. (Mantoura Boulos)",female,NA,0,0,2626,7.2292,,C
145,0,2,"Andrew, Mr. Edgardo Samuel",male,18,0,0,231945,11.5,,S
128,1,3,"Madsen, Mr. Fridtjof Arne",male,24,0,0,C 17369,7.1417,,S
1239,NA,3,"Whabee, Mrs. George Joseph (Shawneene Abi-Saab)",female,38,0,0,2688,7.2292,,C
